IDPERSONA,PC1,PC2
652983,-4.678251821496955,-2.927114887965287
1225,-2.4542223106521175,3.180755938685849
1135,12.518108799058497,1.0076556936717174
658661,-4.6990053660827416,-2.8484892758419162
662057,-3.953468345142499,-1.0365600319600834
1533,-1.334731432751552,-0.5671952792319463
49404,-2.556573236577006,3.6918918433802714
654374,2.093840621128436,-0.8294808458671166
5356,14.661154990331884,0.7349584404251075
658058,-4.782113619562943,-2.507908766410242
652950,-4.387294817745539,0.8687325547388763
78867,0.41016033917283806,-0.6950094990660987
100792,8.598881132153487,-1.2906519140954364
3765,1.9813002394924546,0.7567972745773175
102074,-2.9944422594430473,3.985899717410841
1278,-1.9127989552591582,4.126435272985415
40081,-2.5874212260501572,4.46340572022148
652951,-4.893857972489526,-0.6906076286130612
12471,-3.119834032893792,3.2142692444438103
1411,12.038960748828657,1.0637605142211113
66966,1.216996195723057,-1.1310232335753359
8757,-1.2285281496563556,1.6709370230697638
1644,-2.5960244247465045,3.1231973669954285
77078,-3.6570307180194677,-2.146759092682654
1220,13.173679013175375,2.7495764185823006
1614,9.726583391621892,1.0138802381532626
1586,13.14542971581227,-0.9388820746234543
8446,-0.7775927598361657,1.3124998313037406
13703,0.5305977075263384,6.036225854155862
25068,-1.0548548196819054,-3.5256196273059577
659618,-4.230302647000991,-1.6724640304410188
1277,2.486072492825221,1.4110193785977834
1339,10.962037773404013,0.07038142680872866
1579,-4.2979316874625235,-2.8643670951379425
1354,-1.8165026629644723,5.513217253533159
1555,-1.282692337773931,7.032768555514536
98040,6.436623894526565,-1.5517812452047215
1063,10.473683259030473,1.486790067582136
6056,10.248575068964094,-2.094829790319011
11841,-4.627022086811549,-2.4721053479525503
652580,4.9605207558430475,-4.232816757681342
1385,-2.237280675325379,4.450197788174321
653834,-3.753437111708901,-0.212891261065322
70512,1.6260575433919378,0.5160571983822145
102966,4.781467824393947,-1.6530678346195564
649313,-1.4649888695155595,7.303517088026118
999,12.73625779219421,3.5049574549852474
662454,-4.960613750912551,-2.5720986999317588
61751,4.093926765266608,-0.9229789369799415
96499,8.528890938886668,-2.8962913570097513
652579,6.049828709287326,-3.883571520689059
1598,-1.377296439535411,6.315030225016537
103196,-1.7261964586139305,-2.689254935148886
1517,3.875497131508487,2.978374691143914
1154,10.695342854570265,0.6874119826773079
653764,-4.794088862811254,-0.05539076106189324
1298,-2.330837056108853,-1.7628917379595512
3728,12.517234227484,-0.2853901037584112
1216,7.006627567652069,1.8339546128520967
1554,-2.6525902524584017,5.378317468428503
103135,4.289961708507972,-1.5328538279294655
76209,-3.6054027100123878,-1.5169562467161315
23850,-5.153038544663199,-1.7660861383193238
662186,-3.375745330441711,-2.5463356674110336
651108,16.283564849958864,1.9643777586155562
26,14.748316429393743,-1.3312442100884327
654570,-2.2732084963031314,2.8197975631583385
