IDPERSONA,RAMA,PC1,PC2
76209,ADMINISTRATIVO,-0.15543055534362793,-0.017308097332715988
76217,ADMINISTRATIVO,0.13660657405853271,0.010602030903100967
77389,ADMINISTRATIVO,0.1920294612646103,0.13109885156154633
77511,ADMINISTRATIVO,0.07860460132360458,0.07435645908117294
77558,ADMINISTRATIVO,0.15805499255657196,-0.0218903087079525
77881,ADMINISTRATIVO,-0.0640307366847992,-0.011657771654427052
78035,ADMINISTRATIVO,-0.06401724368333817,-0.035283107310533524
78135,ADMINISTRATIVO,-0.06075663864612579,-0.06471635401248932
78450,ADMINISTRATIVO,-0.16588766872882843,0.0034917211160063744
78479,ADMINISTRATIVO,-0.10784751176834106,0.01739475317299366
78513,ADMINISTRATIVO,-0.023204263299703598,-0.03031388483941555
78528,ADMINISTRATIVO,-0.21508027613162994,0.08220957964658737
78638,ADMINISTRATIVO,-0.08806528151035309,0.051884520798921585
78701,ADMINISTRATIVO,0.0737612321972847,0.029846180230379105
78729,ADMINISTRATIVO,-0.015626724809408188,-0.07881753891706467
78970,ADMINISTRATIVO,0.06942350417375565,-0.028281833976507187
79972,ADMINISTRATIVO,0.06720279902219772,-0.027683420106768608
81202,ADMINISTRATIVO,-0.06770431250333786,-0.07069151103496552
82056,ADMINISTRATIVO,-0.06379274278879166,-0.14303794503211975
